ID,name,city
62125075,"2023 International Conference for High Performance Computing, Networking, Storage and Analysis, SC 2023",Denver
34428750,"2023 International Conference on High Performance Computing, Network, Storage, and Analysis, SC Workshops 2023",Denver
75566542,"2023 International Conference for High Performance Computing, Networking, Storage and Analysis, SC 2023",Denver
83123444,"31st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL GIS 2023",Hamburg
26286941,"31st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL GIS 2023",Hamburg
50451498,"8th ACM SIGSPATIAL International Workshop on Security Response using GIS, EM-GIS 2023",Hamburg
60500794,"31st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL GIS 2023",Hamburg
58916646,"1st ACM SIGSPATIAL International Workshop on Sustainable Mobility, SuMob 2023",Hamburg
87748776,"8th ACM SIGSPATIAL International Workshop on Security Response using GIS, EM-GIS 2023",Hamburg
30795205,"2023 International Conference for High Performance Computing, Networking, Storage and Analysis, SC 2023",Denver
53033671,"2023 International Conference for High Performance Computing, Networking, Storage and Analysis, SC 2023",Denver
31201202,"31st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL GIS 2023",Hamburg
34503647,"31st ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems, ACM SIGSPATIAL GIS 2023",Hamburg
71278975,"8th ACM SIGSPATIAL International Workshop on Security Response using GIS, EM-GIS 2023",Hamburg
56393462,"4th Multimodal Sentiment Analysis Challenge and Workshop, MuSe 2023, In conjunction with ACM Multimedia 2023",Ottawa
28214308,"1st Workshop on Large Generative Models Meet Multimodal Applications, LGM3A 2023",Ottawa
11807387,"2023 International Conference on Clean Energy and Low Carbon Technologies, CELCT 2023",Wuhan
50763368,"2022 International Conference on Recent Advances in Industry 4.0 Technologies, ICRAIT 2022",Karaikal
28620289,"4th Multimodal Sentiment Analysis Challenge and Workshop, MuSe 2023, In conjunction with ACM Multimedia 2023",Ottawa
32593351,"4th Multimodal Sentiment Analysis Challenge and Workshop, MuSe 2023, In conjunction with ACM Multimedia 2023",Ottawa
75311417,"1st 2022 International Conference on Sustainable Environment, Development, and Energy,CONSER 2022","Hybrid, Denpasar, Bali"
55308957,"2023 International Conference on Clean Energy and Low Carbon Technologies, CELCT 2023",Wuhan
52050104,"9th International Conference on Actual Problems of Engineering Mechanics, APEM 2022",Odesa
96659335,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
48114875,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
52642971,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
51743456,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
35327518,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
40850113,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
61788183,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
82243460,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
57963231,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
51442676,"SAE 2023 Energy and Propulsion Conference and Exhibition (formerly called Powertrains, Fuels and Lubricants Conference and Exhibition), FFL 2023",Greenville
60660166,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
95357321,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
30236316,"SAE 2023 Energy and Propulsion Conference and Exhibition (formerly called Powertrains, Fuels and Lubricants Conference and Exhibition), FFL 2023",Greenville
67911823,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
69273690,"2023 8th International Conference on Ecological Building and Green Building Material, EBGBM 2023",Nanjing
93979668,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
93313117,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
32094180,"SAE 2023 Energy and Propulsion Conference and Exhibition (formerly called Powertrains, Fuels and Lubricants Conference and Exhibition), FFL 2023",Greenville
65355724,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
36309746,"SAE 2023 Vehicle Powertrain Diversification Technology Forum, VEPD 2023",Shanghai
42786611,"SAE 2023 Vehicle Powertrain Diversification Technology Forum, VEPD 2023",Shanghai
94195942,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
54155387,"2nd International Conference on Digitalization and Management Innovation: Build a New Ecology of Lifelong Education, DMI 2023","Hybrid, Seoul"
84059941,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
66108439,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
85698573,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
24255897,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
43456914,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
44789075,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
77699717,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
14615806,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
50355655,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
83760979,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
82545803,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
10973183,"56th Annual IEEE/ACM International Symposium on Microarchitecture, MICRO 2023",Toronto
29982551,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
10896315,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
43627838,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
97629779,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
45261251,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
26533504,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
25570425,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
27381047,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
25801003,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
73650196,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
76783334,"36th Annual ACM Symposium on User Interface Software and Technology, UIST 2023",San Francisco
50052195,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
76627820,"29th ACM Symposium on Operating Systems Principles, SOSP 2023",Koblenz
12811334,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
96706002,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
82522978,"2023 International Symposium on Theory, Algorithmic Foundations, and Protocol Design for Mobile Networks and Mobile Computing, MobiHoc 2023",Washington
66664404,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
19137387,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
45815348,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
55381322,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
90610057,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
84239360,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
54938725,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
62117053,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
96960375,"23rd Edition of the ACM Internet Measurement Conference, IMC 2023",Montreal
17851518,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
34278848,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
73933562,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
60619114,"4th International Conference on Air Pollution and Environmental Engineering, APEE 2023",Xi'an
51151714,"29th ACM Symposium on Operating Systems Principles, SOSP 2023",Koblenz
57928620,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
84371487,"29th ACM Symposium on Operating Systems Principles, SOSP 2023",Koblenz
90996901,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
47379456,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
92476539,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
70517000,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
77646142,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
26505470,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
78767615,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
62012189,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
54318355,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
61036855,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
74045284,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
32440270,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
48726066,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
81929219,"29th ACM Symposium on Operating Systems Principles, SOSP 2023",Koblenz
16171830,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
99997182,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
94224669,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
24907022,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
80656006,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
63256286,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
22075881,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
69217141,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
85210977,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
13496556,"31st ACM International Conference on Multimedia, MM 2023",Ottawa
32335295,"7th International Conference on Computer Science and Application Engineering, CSAE 2023","Virtual, Online"
18273822,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
23911724,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
81017581,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
71607156,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
21078410,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
96199687,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
74653348,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
34528590,"9th International Conference on Advances in Machinery, Materials Science and Engineering Applications, MMSE 2023",Paris
15832946,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
85179590,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
47922244,5th International Conference on Big-data Service and Intelligent Computation,Singapore
85385825,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
25813072,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
31126299,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
59620479,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
61763766,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
32079733,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
41038651,"9th International Conference on Advances in Machinery, Materials Science and Engineering Applications, MMSE 2023",Paris
74658628,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
53005301,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
58835406,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
59336671,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
28528441,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
93036451,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
63347867,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
56227558,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
60009686,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
29786807,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
82592331,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
26456080,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
80063890,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
16314806,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
36361822,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
67887891,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
70821949,"32nd ACM International Conference on Information and Knowledge Management, CIKM 2023",Birmingham
29794148,"11th International Scientific and Practical Conference on Innovative Technologies in Environmental Science and Education, ITSE 2023",Divnomorskoe Village
60069524,"2023 ACM Symposium on Spatial User Interaction, SUI 2023",Sydney
57942291,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
69821131,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
34081754,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
43375207,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
58050744,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
65465089,"15th International Conference on Materials Processing and Characterization, ICMPC 2023",Newcastle
22654513,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
33477933,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
49713666,"2023 Workshop on LEO Networking and Communication, LEO-NET 2023",Madrid
58846374,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
96909992,"19th AAAI Conference on Artificial Intelligence and Interactive Digital Entertainment, AIIDE 2023",Salt Lake City
16092359,"4th International Conference on Green Energy, Environment and Sustainable Development, GEESD 2023","Hybrid, Mianyang"
90905638,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
21664180,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
61136212,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
45669771,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
26013506,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
51856555,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
81750018,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
25879290,"2nd International Symposium on Civil, Environmental, and Infrastructure Engineering, ISCEIE 2022",Yogyakarta
29267587,"25th International Conference on Multimodal Interaction, ICMI 2023",Paris
69808450,"15th International Conference on Materials Processing and Characterization, ICMPC 2023",Newcastle
98193821,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
25476131,"2023 ACM International Joint Conference on Pervasive and Ubiquitous Computing and the 2023 ACM International Symposium on Wearable Computing, UbiComp/ISWC 2023","Cancun, Quintana Roo"
60944573,"25th International Conference on Multimodal Interaction, ICMI 2023 Companion",Paris
83770057,"1st International Conference on Advances in Communications, Computing and Electronic Systems, ACCES 2022",Vizianagaram
81784115,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
64520738,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
25214733,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
80079337,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
24967554,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
71812704,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
76171587,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
18435248,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
73912866,Young Transportation Engineers Conference 2022,Prague
36842424,"2022 International Conference on Innovations in Science, Hybrid Materials, and Vibration Analysis, IC-ISHVA 2022","Virtual, Online"
46042387,"26th European Conference on Artificial Intelligence, ECAI 2023",Krakow
76863932,"8th International Conference on Cyber Security and Information Engineering, ICCSIE 2023",Putrajaya
32656835,"5th World Symposium on Software Engineering, WSSE 2023",Tokyo
21777631,"5th World Symposium on Software Engineering, WSSE 2023",Tokyo
79240020,"37th Brazilian Symposium on Software Engineering, SBES 2023, held in conjunction with the Brazilian Conference on Software: Theory and Practice, CBSoft 2023",Campo Grande
65670389,"15th International Conference on Education Technology and Computers, ICETC 2023",Barcelona
34958185,"2023 International Conference on Power, Communication, Computing and Networking Technologies, PCCNT 2023",Wuhan
37715188,"9th International Conference on Industrial and Business Engineering, ICIBE 2023",Beijing
96511765,"15th International Conference on Education Technology and Computers, ICETC 2023",Barcelona
59303549,"5th World Symposium on Software Engineering, WSSE 2023",Tokyo
28156049,"2023 International Conference on Power, Communication, Computing and Networking Technologies, PCCNT 2023",Wuhan
85342899,"16th International Symposium on Visual Information Communication and Interaction, VINCI 2023",Guangzhou
51773086,"2023 ACM Recommender Systems Challenge Workshop, RecSysChallenge 2023, held at 17th ACM Conference on Recommender Systems, ACM RecSys 2023",Singapore
20953364,"2nd International Conference on New Materials, Machinery, and Vehicle Engineering, NMMVE 2023",Guiyang
10367140,"2nd International Conference on New Materials, Machinery, and Vehicle Engineering, NMMVE 2023",Guiyang
67564188,"15th Biannual Conference of the Italian SIGCHI Chapter: Crossing HCI and AI, CHItaly 2023","Hybrid, Torino"
74161775,"2022 International Conference on Advanced Technologies in Chemical, Construction and Mechanical Sciences, iCATCHCOME 2022",Coimbatore
45707456,"17th ACM Conference on Recommender Systems, RecSys 2023",Singapore
13896331,"17th ACM Conference on Recommender Systems, RecSys 2023",Singapore
30120361,"17th ACM Conference on Recommender Systems, RecSys 2023",Singapore
61227846,"17th ACM Conference on Recommender Systems, RecSys 2023",Singapore
19293119,ACM SIGCOMM 2023 Conference,New York
27373876,ACM SIGCOMM 2023 Conference,New York
19846801,"1st Workshop on eBPF and Kernel Extensions, eBPF 2023",New York
90535157,ACM SIGCOMM 2023 Conference,New York
78873506,ACM SIGCOMM 2023 Conference,New York
22503057,ACM SIGCOMM 2023 Conference,New York
76424966,ACM SIGCOMM 2023 Conference,New York
73278339,ACM SIGCOMM 2023 Conference,New York
73893853,ACM SIGCOMM 2023 Conference,New York
31876354,ACM SIGCOMM 2023 Conference,New York
76437090,ACM SIGCOMM 2023 Conference,New York
13527873,ACM SIGCOMM 2023 Conference,New York
25711274,"2023 Workshop on Emerging Multimedia Systems, EMS 2023",New York
45130271,ACM SIGCOMM 2023 Conference,New York
64913367,"2023 Workshop on Emerging Multimedia Systems, EMS 2023",New York
51631618,ACM SIGCOMM 2023 Conference,New York
37099067,"31st Annual European Symposium on Algorithms, ESA 2023",Amsterdam
92841178,"31st Annual European Symposium on Algorithms, ESA 2023",Amsterdam
11293307,"31st Annual European Symposium on Algorithms, ESA 2023",Amsterdam
25243673,"26th International Conference on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2023 and the 27th International Conference on Randomization and Computation, RANDOM 2023",Atlanta
10482428,"27th ACM International Systems and Software Product Line Conference, SPLC 2023",Tokyo
66589546,"18th International Conference on Availability, Reliability and Security, ARES 2023",Benevento
65747222,"2023 International Conference on Computer, Vision and Intelligent Technology, ICCVIT 2023",Chenzhou
56900440,"2023 4th International Conference on Control, Robotics and Intelligent System, CCRIS 2023",Guangzhou
43564596,"14th ACM SIGOPS Asia-Pacific Workshop on Systems, APSys 2023",Seoul
69920037,"8th International Conference on Debris Flow Hazard Mitigation, DFHM 2023",Torino
57625926,"8th International Conference on Debris Flow Hazard Mitigation, DFHM 2023",Torino
30842065,"3rd International Conference on Oil and Gas Engineering and Geological Sciences, OGEGS 2023",Dalian City
55328853,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
99485426,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
87088611,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
70423643,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
38546906,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
69858173,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
37670063,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
96966793,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
54419437,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
49116218,"52nd International Conference on Parallel Processing, ICPP 2023",Salt Lake City
93103498,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
63325951,"5th International Conference on Applied Category Theory, ACT 2022","Hybrid, Glasgow"
57550962,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
58026258,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
53022641,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
32666513,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
51782858,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
68872385,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
89748542,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
36173421,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
90083245,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
32198187,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
98006913,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
83352520,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
87513206,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
21002178,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
78281097,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
25389531,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
72872027,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
28978504,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
87011928,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
58768509,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
10883216,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
71000141,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
59964328,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
76818244,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
39774771,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
69248141,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
80135487,"52nd International Conference on Parallel Processing, ICPP 2023 - Workshops Proceedings",Salt Lake City
61539037,"52nd International Conference on Parallel Processing, ICPP 2023",Salt Lake City
22742619,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
97261408,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
68946324,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
21952524,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
30853055,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
23609296,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
68804399,"52nd International Conference on Parallel Processing, ICPP 2023 - Workshops Proceedings",Salt Lake City
69769193,"29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining, KDD 2023",Long Beach
80439686,"15th International Conference on Contemporary Computing, IC3 2023",Noida
88583742,"14th Asia-Pacific Symposium on Internetware, Internetware 2023",Hangzhou
92877188,"15th International Conference on Contemporary Computing, IC3 2023",Noida
99039848,"2023 International Conference on Neuromorphic Systems, ICONS 2023",Santa Fe
44683046,"48th International Symposium on Mathematical Foundations of Computer Science, MFCS 2023",Bordeaux
11198938,"4th International Computer Programming Education Conference, ICPEC 2023",Vila do Conde
30406521,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
63459465,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
96467465,"9th International Conference on Energy Materials and Environment Engineering, ICEMEE 2023","Virtual, Online"
28924214,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
15301337,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
73211724,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
51142376,"10th International Conference on Industrial Engineering and Applications, ICIEA 2023",Phuket
55270272,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
49739420,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
52479543,"9th International Conference on Energy Materials and Environment Engineering, ICEMEE 2023","Virtual, Online"
24747018,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
59814126,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
35420411,"2023 Innovative Solutions for the Development of the Industry, Agro-Bio-Technologies 2023",Kaliningrad
45491186,"10th International Conference on Industrial Engineering and Applications, ICIEA 2023",Phuket
78416523,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
56421885,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
57891933,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
43003204,"10th International Conference on Industrial Engineering and Applications, ICIEA 2023",Phuket
35801849,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
59407788,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
50456361,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
11988091,"9th International Conference on Energy Materials and Environment Engineering, ICEMEE 2023","Virtual, Online"
72890691,"2023 ACM Turing Award Celebration Conference, CHINA 2023",Wuhan
60080947,"Special Interest Group on Computer Graphics and Interactive Techniques Conference - Courses, SIGGRAPH 2023",Los Angeles
94621938,"2023 Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH 2023",Los Angeles
50946795,"2023 Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH 2023",Los Angeles
60416468,"2023 International Conference on Robotics, Control and Vision Engineering, RCVE 2023",Tokyo
20222508,"4th International Conference on Modern Management Based on Big Data, MMBD 2023",Seoul
14097132,"Special Interest Group on Computer Graphics and Interactive Techniques Conference - Posters, SIGGRAPH 2023",Los Angeles
37266228,"2023 Special Interest Group on Computer Graphics and Interactive Techniques Conference, SIGGRAPH 2023",Los Angeles
