START_ID,END_ID
2-s2.0-85178550033,304439.0
2-s2.0-85178634463,304439.0
2-s2.0-85178569968,304439.0
2-s2.0-85178648509,304439.0
2-s2.0-85178610020,304439.0
2-s2.0-85178578328,304439.0
2-s2.0-85178600577,304439.0
2-s2.0-85178594243,304859.0
2-s2.0-85178553878,304439.0
2-s2.0-85178590179,304439.0
2-s2.0-85178638067,304439.0
2-s2.0-85176946408,303919.0
2-s2.0-85176928264,303919.0
2-s2.0-85177058738,303779.0
2-s2.0-85177463676,303759.0
2-s2.0-85177233909,303919.0
2-s2.0-85176939530,303919.0
2-s2.0-85177448029,303759.0
2-s2.0-85177832746,304439.0
2-s2.0-85177437052,303759.0
2-s2.0-85177218124,303759.0
2-s2.0-85176921054,303879.0
2-s2.0-85177182036,303759.0
2-s2.0-85177220676,303759.0
2-s2.0-85176942433,303879.0
2-s2.0-85177839792,304389.0
2-s2.0-85176941551,303879.0
2-s2.0-85176932967,303919.0
2-s2.0-85177180880,303829.0
2-s2.0-85177166109,303759.0
2-s2.0-85176914065,304089.0
2-s2.0-85177207708,303759.0
2-s2.0-85174745409,299999.0
2-s2.0-85174448375,301799.0
2-s2.0-85174447167,301799.0
2-s2.0-85174437063,301799.0
2-s2.0-85174722735,299999.0
2-s2.0-85174804649,299669.0
2-s2.0-85174564311,302369.0
2-s2.0-85172803702,299809.0
2-s2.0-85171554358,299809.0
2-s2.0-85172739156,299789.0
2-s2.0-85172733346,299809.0
2-s2.0-85172729965,299809.0
2-s2.0-85181581834,195756.0
2-s2.0-85182359256,196012.0
2-s2.0-85185840886,197354.0
2-s2.0-85182008819,196005.0
2-s2.0-85182571063,196197.0
2-s2.0-85184297693,196704.0
2-s2.0-85182922648,196047.0
2-s2.0-85181103587,195564.0
2-s2.0-85182940806,196180.0
2-s2.0-85182755209,196174.0
2-s2.0-85180536021,195544.0
2-s2.0-85181777921,195643.0
2-s2.0-85181778616,195643.0
2-s2.0-85180530797,195544.0
2-s2.0-85180543894,195544.0
2-s2.0-85181770984,195643.0
2-s2.0-85181763570,195643.0
2-s2.0-85180468595,195643.0
2-s2.0-85183587277,195477.0
2-s2.0-85181775773,195643.0
2-s2.0-85181775942,195643.0
2-s2.0-85182790006,196164.0
2-s2.0-85180533606,195544.0
2-s2.0-85180494755,195643.0
2-s2.0-85181098619,195622.0
2-s2.0-85180551382,195401.0
2-s2.0-85182935039,196221.0
2-s2.0-85181559223,195682.0
2-s2.0-85182949149,196217.0
2-s2.0-85180128751,195251.0
2-s2.0-85182944569,196217.0
2-s2.0-85180389334,195276.0
2-s2.0-85180157939,195225.0
2-s2.0-85181172078,195565.0
2-s2.0-85182938999,196217.0
2-s2.0-85181173301,195565.0
2-s2.0-85180550148,195310.0
2-s2.0-85179128295,194733.0
2-s2.0-85180550983,195093.0
2-s2.0-85180545829,195093.0
2-s2.0-85180131512,194860.0
2-s2.0-85179852710,194757.0
2-s2.0-85181403593,195580.0
2-s2.0-85181400124,195580.0
2-s2.0-85180555954,195093.0
2-s2.0-85180123128,194767.0
2-s2.0-85180556497,195093.0
2-s2.0-85180555160,195093.0
2-s2.0-85179849375,194757.0
2-s2.0-85180127484,194865.0
2-s2.0-85180130023,194865.0
2-s2.0-85180130802,194865.0
2-s2.0-85179827947,194781.0
2-s2.0-85180334398,194865.0
2-s2.0-85180131896,194865.0
2-s2.0-85179785334,194781.0
2-s2.0-85179831712,194775.0
2-s2.0-85180123139,194865.0
2-s2.0-85180126802,194865.0
2-s2.0-85179809032,194676.0
2-s2.0-85179855068,194764.0
2-s2.0-85179837979,194764.0
2-s2.0-85179840188,194764.0
2-s2.0-85185532690,197101.0
2-s2.0-85179840480,194764.0
2-s2.0-85179847032,194764.0
2-s2.0-85179841603,194764.0
2-s2.0-85185535799,197101.0
2-s2.0-85179848234,194764.0
2-s2.0-85179850778,194764.0
2-s2.0-85179852432,194764.0
2-s2.0-85179847908,194764.0
2-s2.0-85173370215,194764.0
2-s2.0-85182502279,196216.0
2-s2.0-85182519275,196216.0
2-s2.0-85175730657,194664.0
2-s2.0-85182515926,196216.0
2-s2.0-85178501868,194502.0
2-s2.0-85182516220,196216.0
2-s2.0-85179546569,194664.0
2-s2.0-85179555042,194664.0
2-s2.0-85182517268,196216.0
2-s2.0-85180009240,194705.0
2-s2.0-85178638544,194515.0
2-s2.0-85182516299,196216.0
2-s2.0-85178010177,194484.0
2-s2.0-85179556613,194664.0
2-s2.0-85178122041,194341.0
2-s2.0-85179558358,194664.0
2-s2.0-85182516765,196216.0
2-s2.0-85182503836,196216.0
2-s2.0-85178610005,194515.0
2-s2.0-85182512307,196216.0
2-s2.0-85182025307,195645.0
2-s2.0-85178565859,194515.0
2-s2.0-85179553737,194664.0
2-s2.0-85179546129,194664.0
2-s2.0-85180602130,196216.0
2-s2.0-85182517101,196216.0
2-s2.0-85178549779,194515.0
2-s2.0-85178325876,193960.0
2-s2.0-85180415616,195110.0
2-s2.0-85178041231,194024.0
2-s2.0-85178338091,194357.0
2-s2.0-85178342173,193960.0
2-s2.0-85178385369,193960.0
2-s2.0-85177998608,194516.0
2-s2.0-85177996788,194024.0
2-s2.0-85177891796,194354.0
2-s2.0-85179557509,194105.0
2-s2.0-85178314993,194216.0
2-s2.0-85179555321,194105.0
2-s2.0-85179556015,194105.0
2-s2.0-85179557474,194105.0
2-s2.0-85183472069,195480.0
2-s2.0-85179554409,194105.0
2-s2.0-85179557912,194105.0
2-s2.0-85179556428,194105.0
2-s2.0-85178665036,194244.0
2-s2.0-85179555852,194105.0
2-s2.0-85179556146,194105.0
2-s2.0-85178665314,194244.0
2-s2.0-85179559267,194105.0
2-s2.0-85178300730,194021.0
2-s2.0-85179557880,194105.0
2-s2.0-85178288522,194214.0
2-s2.0-85178658511,194244.0
2-s2.0-85179553522,194105.0
2-s2.0-85178556941,194247.0
2-s2.0-85178622899,194247.0
2-s2.0-85183464197,195480.0
2-s2.0-85183207986,196451.0
2-s2.0-85183470456,195480.0
2-s2.0-85183468382,195480.0
2-s2.0-85183461931,195480.0
2-s2.0-85179557788,194105.0
2-s2.0-85179556212,194105.0
2-s2.0-85179556331,194105.0
2-s2.0-85178508051,194216.0
2-s2.0-85179556462,194105.0
2-s2.0-85179554162,194105.0
2-s2.0-85183469820,195480.0
2-s2.0-85179553475,194105.0
2-s2.0-85178559353,195480.0
2-s2.0-85178307209,194214.0
2-s2.0-85178311181,194214.0
2-s2.0-85179553602,194105.0
2-s2.0-85179559147,194105.0
2-s2.0-85179553699,194105.0
2-s2.0-85179555115,194105.0
2-s2.0-85179556960,194105.0
2-s2.0-85179557894,194105.0
2-s2.0-85172140465,194216.0
2-s2.0-85178504144,194216.0
2-s2.0-85178266412,194214.0
2-s2.0-85179547668,194105.0
2-s2.0-85176912190,193843.0
2-s2.0-85179553387,194105.0
2-s2.0-85179553383,194105.0
2-s2.0-85176136586,193606.0
2-s2.0-85177814347,194105.0
2-s2.0-85174320269,194105.0
2-s2.0-85179550447,194105.0
2-s2.0-85179549853,194105.0
2-s2.0-85179550322,194105.0
2-s2.0-85179553153,194105.0
2-s2.0-85179553276,194105.0
2-s2.0-85179548254,194105.0
2-s2.0-85177613851,194142.0
2-s2.0-85179046679,194105.0
2-s2.0-85179548465,194105.0
2-s2.0-85179546202,194105.0
2-s2.0-85177048867,194020.0
2-s2.0-85176958165,193843.0
2-s2.0-85179551750,194105.0
2-s2.0-85176935866,193843.0
2-s2.0-85179548070,194105.0
2-s2.0-85179546290,194105.0
2-s2.0-85179550237,194105.0
2-s2.0-85179552771,194105.0
2-s2.0-85179553225,194105.0
2-s2.0-85179548160,194105.0
2-s2.0-85179549494,194105.0
2-s2.0-85179546261,194105.0
2-s2.0-85179547078,194105.0
2-s2.0-85179551976,194105.0
2-s2.0-85179553117,194105.0
2-s2.0-85179552144,194105.0
2-s2.0-85179553112,194105.0
2-s2.0-85176913504,193843.0
2-s2.0-85170508381,194105.0
2-s2.0-85179551738,194105.0
2-s2.0-85179547334,194105.0
2-s2.0-85179549877,194105.0
2-s2.0-85179551715,194105.0
2-s2.0-85179550505,194105.0
2-s2.0-85179552520,194105.0
2-s2.0-85179552483,194105.0
2-s2.0-85179546097,194105.0
2-s2.0-85179548396,194105.0
2-s2.0-85182523016,196184.0
2-s2.0-85178119400,193792.0
2-s2.0-85178169209,193792.0
2-s2.0-85178099424,193792.0
2-s2.0-85178134458,193792.0
2-s2.0-85178104550,193792.0
2-s2.0-85178103820,193792.0
2-s2.0-85178106021,193792.0
2-s2.0-85176790803,193625.0
2-s2.0-85178157241,193792.0
2-s2.0-85178116457,193792.0
2-s2.0-85184520233,196943.0
2-s2.0-85178097783,193792.0
2-s2.0-85178114046,193792.0
2-s2.0-85178139289,193792.0
2-s2.0-85178117559,193792.0
2-s2.0-85178164363,193792.0
2-s2.0-85178166945,193792.0
2-s2.0-85176777185,193625.0
2-s2.0-85178100819,193792.0
2-s2.0-85178142582,193792.0
2-s2.0-85178101914,193792.0
2-s2.0-85178103017,193792.0
2-s2.0-85178138617,193792.0
2-s2.0-85178143160,193792.0
2-s2.0-85178144534,193792.0
2-s2.0-85178154051,193792.0
2-s2.0-85178112213,193792.0
2-s2.0-85178128914,193792.0
2-s2.0-85178118174,193792.0
2-s2.0-85178143457,193792.0
2-s2.0-85178106073,193792.0
2-s2.0-85178091761,193792.0
2-s2.0-85178093147,193792.0
2-s2.0-85178136654,193792.0
2-s2.0-85178115576,193792.0
2-s2.0-85176722769,193523.0
2-s2.0-85176119492,193616.0
2-s2.0-85176775358,193624.0
2-s2.0-85175483537,193433.0
2-s2.0-85175449185,193433.0
2-s2.0-85176737476,193624.0
2-s2.0-85176795189,193624.0
2-s2.0-85175472773,193310.0
2-s2.0-85175479587,193433.0
2-s2.0-85176750086,193624.0
2-s2.0-85178272843,193965.0
2-s2.0-85176784237,193624.0
2-s2.0-85175400006,193597.0
2-s2.0-85176797945,193624.0
2-s2.0-85175437464,193433.0
2-s2.0-85175484837,193433.0
2-s2.0-85175486699,193433.0
2-s2.0-85175445623,193433.0
2-s2.0-85175488083,193433.0
2-s2.0-85175469956,193433.0
2-s2.0-85175475567,193433.0
2-s2.0-85177577899,193336.0
2-s2.0-85170499459,193303.0
2-s2.0-85175454405,193310.0
2-s2.0-85175445327,193433.0
2-s2.0-85175422461,193433.0
2-s2.0-85175830729,193306.0
2-s2.0-85177607698,193333.0
2-s2.0-85175812377,193052.0
2-s2.0-85175858893,193052.0
2-s2.0-85175822461,193052.0
2-s2.0-85175834393,193052.0
2-s2.0-85175853892,193052.0
2-s2.0-85175796462,193052.0
2-s2.0-85175798494,193052.0
2-s2.0-85175852931,193052.0
2-s2.0-85175828874,193491.0
2-s2.0-85176775977,193081.0
2-s2.0-85175834407,193052.0
2-s2.0-85182502151,196183.0
2-s2.0-85182733186,196102.0
2-s2.0-85182730237,196102.0
2-s2.0-85174520346,193067.0
2-s2.0-85183464992,196562.0
2-s2.0-85183588907,196563.0
2-s2.0-85182595568,196185.0
2-s2.0-85183470404,196562.0
2-s2.0-85182745131,196102.0
2-s2.0-85183589805,196563.0
2-s2.0-85178373398,193912.0
2-s2.0-85182733257,196086.0
2-s2.0-85176766421,193622.0
2-s2.0-85176791204,193622.0
2-s2.0-85173646936,192852.0
2-s2.0-85176745768,192741.0
2-s2.0-85174542923,192884.0
2-s2.0-85174517225,192884.0
2-s2.0-85174498600,192884.0
2-s2.0-85174538461,192884.0
2-s2.0-85174049076,192630.0
2-s2.0-85174013433,192630.0
2-s2.0-85172924646,191924.0
2-s2.0-85174052745,192630.0
2-s2.0-85173993974,192630.0
2-s2.0-85174040152,192630.0
2-s2.0-85174001499,192630.0
2-s2.0-85174043018,192630.0
2-s2.0-85174030371,192630.0
2-s2.0-85174054595,192630.0
2-s2.0-85173994640,192630.0
2-s2.0-85174039215,192630.0
2-s2.0-85174516166,192885.0
2-s2.0-85174031123,192630.0
2-s2.0-85174520390,192885.0
2-s2.0-85173989206,192630.0
2-s2.0-85173524670,192254.0
2-s2.0-85173528478,192254.0
2-s2.0-85173548825,192254.0
2-s2.0-85171977375,192255.0
2-s2.0-85175947212,192172.0
2-s2.0-85169678496,191642.0
2-s2.0-85181400684,195624.0
2-s2.0-85175818729,193270.0
2-s2.0-85173521249,192092.0
2-s2.0-85171976972,191741.0
2-s2.0-85171976638,191741.0
2-s2.0-85173922181,191742.0
2-s2.0-85171384551,191432.0
2-s2.0-85171322105,191432.0
2-s2.0-85171356461,191432.0
2-s2.0-85171342617,191432.0
2-s2.0-85171381954,191432.0
2-s2.0-85171324135,191432.0
2-s2.0-85171385117,191432.0
2-s2.0-85171367024,191432.0
2-s2.0-85171343552,191432.0
2-s2.0-85179893641,194962.0
2-s2.0-85171370999,191432.0
2-s2.0-85169460459,191434.0
2-s2.0-85171366265,191432.0
2-s2.0-85171367875,191432.0
2-s2.0-85171384375,191432.0
2-s2.0-85171338274,191432.0
2-s2.0-85171328513,191432.0
2-s2.0-85171384924,191432.0
2-s2.0-85171339083,191432.0
2-s2.0-85171322774,191432.0
2-s2.0-85171381655,191432.0
2-s2.0-85171323902,191432.0
2-s2.0-85171340369,191432.0
2-s2.0-85168647499,191432.0
2-s2.0-85171384619,191432.0
2-s2.0-85171386910,191432.0
2-s2.0-85171367331,191432.0
2-s2.0-85171328086,191432.0
2-s2.0-85171382678,191432.0
2-s2.0-85171336831,191432.0
2-s2.0-85171352583,191432.0
2-s2.0-85168155355,191432.0
2-s2.0-85171376052,191432.0
2-s2.0-85171329343,191432.0
2-s2.0-85171356725,191432.0
2-s2.0-85171347066,191432.0
2-s2.0-85171349121,191432.0
2-s2.0-85171349768,191432.0
2-s2.0-85175085558,192763.0
2-s2.0-85179887713,194962.0
2-s2.0-85171366620,191432.0
2-s2.0-85171344578,191432.0
2-s2.0-85168102247,191432.0
2-s2.0-85168640597,191432.0
2-s2.0-85171354935,191432.0
2-s2.0-85171330465,191432.0
2-s2.0-85175097381,192763.0
2-s2.0-85171386983,191432.0
2-s2.0-85175737830,193227.0
2-s2.0-85175708642,193305.0
2-s2.0-85175697860,193227.0
2-s2.0-85173566469,192234.0
2-s2.0-85171422726,191942.0
2-s2.0-85171163171,191604.0
2-s2.0-85174240679,192882.0
2-s2.0-85174251680,192882.0
2-s2.0-85170360993,191170.0
2-s2.0-85174293759,192882.0
2-s2.0-85174297832,192882.0
2-s2.0-85174227113,192882.0
2-s2.0-85173553816,192096.0
2-s2.0-85174296979,192882.0
2-s2.0-85174247376,192882.0
2-s2.0-85170397957,191170.0
2-s2.0-85174266273,192882.0
2-s2.0-85174251213,192882.0
2-s2.0-85182767905,194605.0
2-s2.0-85173485594,192096.0
2-s2.0-85174276315,192882.0
2-s2.0-85174257974,192882.0
2-s2.0-85174321823,192882.0
2-s2.0-85173482474,192096.0
2-s2.0-85174319945,192882.0
2-s2.0-85174248786,192882.0
2-s2.0-85174259421,192882.0
2-s2.0-85170380137,191170.0
2-s2.0-85174280119,192882.0
2-s2.0-85171162579,191176.0
2-s2.0-85161076625,190907.0
2-s2.0-85161051703,190907.0
2-s2.0-85169002746,191433.0
2-s2.0-85171474799,190952.0
2-s2.0-85167946412,191200.0
2-s2.0-85160913361,190907.0
2-s2.0-85168011526,190907.0
2-s2.0-85176755737,190903.0
2-s2.0-85160907226,190907.0
2-s2.0-85170289216,190756.0
2-s2.0-85168681017,190882.0
2-s2.0-85168668676,190882.0
2-s2.0-85168697711,190882.0
2-s2.0-85168660723,190882.0
2-s2.0-85168697706,190882.0
2-s2.0-85168689358,190882.0
2-s2.0-85162698288,190882.0
2-s2.0-85168665422,190882.0
2-s2.0-85168683139,190882.0
2-s2.0-85168676317,190882.0
2-s2.0-85168674418,190882.0
2-s2.0-85168702514,190882.0
2-s2.0-85168703209,190882.0
2-s2.0-85168707532,190882.0
2-s2.0-85168678311,190882.0
2-s2.0-85168136729,190922.0
2-s2.0-85168692986,190882.0
2-s2.0-85168684677,190882.0
2-s2.0-85168680583,190882.0
2-s2.0-85168651898,190882.0
2-s2.0-85168705017,190882.0
2-s2.0-85168708523,190882.0
2-s2.0-85168691112,190882.0
2-s2.0-85168655052,190882.0
2-s2.0-85163733114,190882.0
2-s2.0-85168703067,190882.0
2-s2.0-85168691342,190882.0
2-s2.0-85168656896,190882.0
2-s2.0-85178081991,193911.0
2-s2.0-85178028000,193911.0
2-s2.0-85178036965,193911.0
2-s2.0-85167698037,190701.0
2-s2.0-85167715303,190710.0
2-s2.0-85167872055,190597.0
2-s2.0-85185883277,197353.0
2-s2.0-85170363057,191640.0
2-s2.0-85167738763,190710.0
2-s2.0-85176567222,190532.0
2-s2.0-85170402418,191640.0
2-s2.0-85167710917,190710.0
2-s2.0-85168120934,190601.0
2-s2.0-85168153740,190586.0
2-s2.0-85168697343,190704.0
2-s2.0-85167869990,190597.0
2-s2.0-85184960007,195861.0
2-s2.0-85184963367,195861.0
2-s2.0-85183603571,195861.0
2-s2.0-85184959550,195861.0
2-s2.0-85184962173,195861.0
2-s2.0-85183608375,195861.0
2-s2.0-85184959219,195861.0
2-s2.0-85184959218,195861.0
2-s2.0-85183627353,195861.0
2-s2.0-85184961541,195861.0
2-s2.0-85184958772,195861.0
2-s2.0-85184959588,195861.0
2-s2.0-85184962746,195861.0
2-s2.0-85184958534,195861.0
2-s2.0-85183670150,195861.0
2-s2.0-85183640397,195861.0
2-s2.0-85184958797,195861.0
2-s2.0-85184959095,195861.0
2-s2.0-85184959253,195861.0
2-s2.0-85167361341,190790.0
2-s2.0-85168416526,190792.0
